epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,194.656,0.4443,0.42675,0.84954,0.99283,1,0.995,0.93272,0.38191,0.29812,0.76245,0.000459924,0.000459924,0.000459924
139,196.003,0.43608,0.43194,0.84853,0.99159,1,0.995,0.9229,0.3781,0.29081,0.76218,0.00045285,0.00045285,0.00045285
140,197.336,0.44882,0.43514,0.85627,0.99106,1,0.995,0.93506,0.37095,0.28574,0.7608,0.000445777,0.000445777,0.000445777
141,198.627,0.44254,0.42758,0.86698,0.99089,1,0.995,0.93505,0.37154,0.29244,0.75891,0.000438703,0.000438703,0.000438703
142,199.906,0.47625,0.45261,0.87859,0.99161,1,0.995,0.93923,0.36714,0.29056,0.75638,0.000431629,0.000431629,0.000431629
143,201.233,0.47322,0.43931,0.86559,0.99208,1,0.995,0.93383,0.38084,0.29416,0.75815,0.000424556,0.000424556,0.000424556
144,202.573,0.42642,0.41004,0.85893,0.99267,1,0.995,0.92859,0.3996,0.30525,0.76045,0.000417482,0.000417482,0.000417482
145,203.932,0.44262,0.41647,0.85143,0.99308,1,0.995,0.93335,0.40182,0.31042,0.76199,0.000410409,0.000410409,0.000410409
146,205.277,0.453,0.41402,0.85869,0.9935,1,0.995,0.93755,0.39398,0.30463,0.7624,0.000403335,0.000403335,0.000403335
147,206.562,0.45705,0.43271,0.85957,0.99402,1,0.995,0.93458,0.39184,0.30523,0.76259,0.000396262,0.000396262,0.000396262
148,207.845,0.45146,0.42003,0.86608,0.99421,1,0.995,0.93951,0.39263,0.2959,0.76259,0.000389188,0.000389188,0.000389188
149,209.149,0.46334,0.4137,0.87315,0.99434,1,0.995,0.93244,0.38685,0.28905,0.76219,0.000382115,0.000382115,0.000382115
150,210.539,0.42904,0.41243,0.83422,0.99466,1,0.995,0.93237,0.38744,0.2948,0.76332,0.000375041,0.000375041,0.000375041
151,211.858,0.44198,0.40733,0.87152,0.99482,1,0.995,0.92704,0.3953,0.29099,0.76557,0.000367967,0.000367967,0.000367967
152,213.146,0.43194,0.41228,0.85558,0.99452,1,0.995,0.91344,0.40951,0.29724,0.76804,0.000360894,0.000360894,0.000360894
153,214.496,0.42686,0.40251,0.85886,0.99434,1,0.995,0.9208,0.41469,0.2899,0.76913,0.00035382,0.00035382,0.00035382
154,215.83,0.44459,0.40565,0.84091,0.99434,1,0.995,0.91225,0.41395,0.29422,0.76959,0.000346747,0.000346747,0.000346747
155,217.189,0.45483,0.41456,0.86257,0.99439,1,0.995,0.91229,0.40835,0.29456,0.76804,0.000339673,0.000339673,0.000339673
156,218.529,0.43665,0.42022,0.84741,0.99434,1,0.995,0.92364,0.40145,0.29513,0.76535,0.0003326,0.0003326,0.0003326
157,219.845,0.43084,0.40869,0.8442,0.99424,1,0.995,0.92519,0.39133,0.29187,0.76279,0.000325526,0.000325526,0.000325526
158,221.163,0.42256,0.41649,0.84829,0.99412,1,0.995,0.92949,0.38173,0.29249,0.76045,0.000318453,0.000318453,0.000318453
159,222.483,0.45314,0.40441,0.84711,0.99409,1,0.995,0.93098,0.37022,0.28641,0.75924,0.000311379,0.000311379,0.000311379
160,223.801,0.41814,0.39775,0.84317,0.9945,1,0.995,0.93692,0.35804,0.27255,0.7581,0.000304306,0.000304306,0.000304306
161,225.12,0.42682,0.40764,0.84531,0.99454,1,0.995,0.93843,0.35096,0.27405,0.75743,0.000297232,0.000297232,0.000297232
162,226.423,0.4273,0.40578,0.85288,0.99479,1,0.995,0.94146,0.34999,0.27422,0.75763,0.000290158,0.000290158,0.000290158
163,227.731,0.43786,0.42223,0.86722,0.99501,1,0.995,0.93662,0.35766,0.28076,0.75824,0.000283085,0.000283085,0.000283085
164,229.012,0.44312,0.4066,0.8542,0.99511,1,0.995,0.93484,0.36594,0.28207,0.75945,0.000276011,0.000276011,0.000276011
165,230.305,0.40316,0.37283,0.8237,0.99505,1,0.995,0.93451,0.36628,0.2849,0.75979,0.000268938,0.000268938,0.000268938
166,231.636,0.41109,0.38423,0.83989,0.99473,1,0.995,0.9376,0.35749,0.27902,0.75803,0.000261864,0.000261864,0.000261864
167,232.94,0.43874,0.40398,0.85928,0.99492,1,0.995,0.93323,0.35494,0.28329,0.75685,0.000254791,0.000254791,0.000254791
168,234.266,0.43199,0.40062,0.86302,0.99509,1,0.995,0.93383,0.34986,0.27654,0.7563,0.000247717,0.000247717,0.000247717
169,235.567,0.40629,0.38237,0.84601,0.99509,1,0.995,0.93844,0.35755,0.2813,0.7567,0.000240644,0.000240644,0.000240644
170,236.851,0.40481,0.38839,0.84645,0.99469,1,0.995,0.9255,0.37065,0.28548,0.75833,0.00023357,0.00023357,0.00023357
171,238.272,0.42547,0.38785,0.8543,0.9943,1,0.995,0.927,0.38205,0.2919,0.75865,0.000226497,0.000226497,0.000226497
172,239.55,0.44524,0.40517,0.85346,0.9943,1,0.995,0.93264,0.3806,0.29333,0.75811,0.000219423,0.000219423,0.000219423
173,240.843,0.48748,0.46198,0.87548,0.99432,1,0.995,0.93574,0.37808,0.29221,0.75764,0.000212349,0.000212349,0.000212349
174,242.154,0.403,0.38666,0.8361,0.99429,1,0.995,0.93547,0.3659,0.28493,0.7558,0.000205276,0.000205276,0.000205276
175,243.454,0.43921,0.39675,0.85199,0.99399,1,0.995,0.93034,0.35352,0.27936,0.75461,0.000198202,0.000198202,0.000198202
176,244.778,0.39907,0.37132,0.84632,0.99401,1,0.995,0.93304,0.35036,0.27218,0.75507,0.000191129,0.000191129,0.000191129
177,246.107,0.42551,0.39972,0.84772,0.994,1,0.995,0.93326,0.35289,0.2713,0.75582,0.000184055,0.000184055,0.000184055
178,247.417,0.39265,0.36902,0.8411,0.99406,1,0.995,0.93285,0.36041,0.27299,0.75724,0.000176982,0.000176982,0.000176982
179,248.71,0.39355,0.37652,0.85037,0.99403,1,0.995,0.93557,0.37053,0.27138,0.75844,0.000169908,0.000169908,0.000169908
180,249.981,0.39323,0.35709,0.83302,0.99398,1,0.995,0.92683,0.37855,0.27126,0.76002,0.000162835,0.000162835,0.000162835
181,251.254,0.40385,0.38344,0.84318,0.99392,1,0.995,0.93445,0.38184,0.2747,0.76026,0.000155761,0.000155761,0.000155761
182,252.545,0.40365,0.38481,0.84571,0.99404,1,0.995,0.93393,0.38173,0.27554,0.76041,0.000148687,0.000148687,0.000148687
183,253.824,0.40197,0.38505,0.84585,0.99428,1,0.995,0.92564,0.37788,0.27406,0.75936,0.000141614,0.000141614,0.000141614
184,255.117,0.40449,0.38491,0.86093,0.99438,1,0.995,0.92507,0.36955,0.27154,0.75813,0.00013454,0.00013454,0.00013454
185,256.412,0.41102,0.37403,0.84619,0.99431,1,0.995,0.93494,0.36008,0.26259,0.7568,0.000127467,0.000127467,0.000127467
