epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,484.528,0.52059,0.36846,0.85472,0.99715,1,0.995,0.92589,0.38625,0.22347,0.79224,0.000784073,0.000784073,0.000784073
109,487.635,0.53418,0.36537,0.85515,0.99709,1,0.995,0.92164,0.40551,0.22653,0.79697,0.000775822,0.000775822,0.000775822
110,490.763,0.51741,0.35661,0.84783,0.99712,1,0.995,0.91147,0.39986,0.22892,0.79779,0.00076757,0.00076757,0.00076757
111,493.791,0.51098,0.34706,0.85268,0.99747,1,0.995,0.92087,0.40578,0.23081,0.79888,0.000759318,0.000759318,0.000759318
112,496.788,0.49518,0.33465,0.84522,0.99793,1,0.995,0.92633,0.4157,0.23062,0.79907,0.000751067,0.000751067,0.000751067
113,499.847,0.51872,0.36706,0.85357,0.99782,1,0.995,0.92051,0.43251,0.23084,0.80145,0.000742815,0.000742815,0.000742815
114,502.88,0.512,0.34193,0.8531,0.99777,1,0.995,0.92261,0.42188,0.24348,0.80061,0.000734564,0.000734564,0.000734564
115,505.865,0.49835,0.33821,0.84454,0.99785,1,0.995,0.91193,0.42293,0.2546,0.79805,0.000726312,0.000726312,0.000726312
116,508.829,0.49014,0.32642,0.83096,0.99775,1,0.995,0.92259,0.39688,0.23834,0.79557,0.00071806,0.00071806,0.00071806
117,512.012,0.54793,0.37766,0.86785,0.99778,1,0.995,0.93266,0.3903,0.22717,0.79557,0.000709809,0.000709809,0.000709809
118,515.422,0.52098,0.35206,0.86264,0.9978,1,0.995,0.93863,0.38577,0.22877,0.79404,0.000701557,0.000701557,0.000701557
119,520.325,0.5268,0.35785,0.85559,0.99791,1,0.995,0.92162,0.40581,0.2265,0.79829,0.000693305,0.000693305,0.000693305
120,525.71,0.50358,0.35773,0.85411,0.99786,1,0.995,0.924,0.39995,0.22894,0.80038,0.000685054,0.000685054,0.000685054
121,531.06,0.5426,0.36284,0.85891,0.99796,1,0.995,0.92545,0.38173,0.22029,0.79645,0.000676802,0.000676802,0.000676802
122,536.447,0.48239,0.33089,0.8414,0.9979,1,0.995,0.91522,0.41723,0.22872,0.80071,0.00066855,0.00066855,0.00066855
123,541.771,0.48501,0.31608,0.83683,0.99776,1,0.995,0.90922,0.42943,0.23234,0.80166,0.000660299,0.000660299,0.000660299
124,547.195,0.50678,0.33328,0.84235,0.99775,1,0.995,0.91695,0.40829,0.22644,0.79679,0.000652047,0.000652047,0.000652047
125,552.734,0.52253,0.34899,0.8509,0.99792,1,0.995,0.92116,0.39991,0.23242,0.79604,0.000643795,0.000643795,0.000643795
126,558.098,0.50938,0.32864,0.84434,0.99781,1,0.995,0.93576,0.37535,0.21799,0.79223,0.000635544,0.000635544,0.000635544
127,563.488,0.4989,0.33167,0.84925,0.99761,1,0.995,0.94633,0.3723,0.21321,0.78958,0.000627292,0.000627292,0.000627292
128,568.897,0.49059,0.32195,0.83736,0.9974,1,0.995,0.94089,0.36409,0.21588,0.7904,0.00061904,0.00061904,0.00061904
129,574.226,0.49326,0.32138,0.84176,0.99749,1,0.995,0.94927,0.36623,0.22249,0.7918,0.000610789,0.000610789,0.000610789
130,577.948,0.49997,0.32283,0.84121,0.99781,1,0.995,0.94094,0.36665,0.21584,0.79185,0.000602537,0.000602537,0.000602537
131,581.185,0.50419,0.31563,0.85436,0.9972,1,0.995,0.93366,0.39869,0.23056,0.7949,0.000594286,0.000594286,0.000594286
132,584.414,0.50813,0.32652,0.84347,0.99656,1,0.995,0.92994,0.38989,0.21554,0.79439,0.000586034,0.000586034,0.000586034
133,587.79,0.4715,0.31178,0.83681,0.9966,1,0.995,0.93898,0.37522,0.20464,0.79266,0.000577782,0.000577782,0.000577782
134,590.932,0.49777,0.31555,0.8379,0.99676,1,0.995,0.92204,0.41013,0.21797,0.79589,0.000569531,0.000569531,0.000569531
135,594.014,0.49975,0.32452,0.84993,0.9963,1,0.995,0.90695,0.42393,0.21684,0.79701,0.000561279,0.000561279,0.000561279
136,597.225,0.49803,0.32676,0.84916,0.99672,1,0.995,0.93382,0.38574,0.20874,0.79201,0.000553027,0.000553027,0.000553027
137,600.265,0.5017,0.32001,0.84601,0.99727,1,0.995,0.92758,0.38241,0.20655,0.79242,0.000544776,0.000544776,0.000544776
138,603.398,0.4928,0.312,0.84176,0.99777,1,0.995,0.923,0.39403,0.21024,0.79632,0.000536524,0.000536524,0.000536524
139,606.506,0.47046,0.30727,0.83257,0.99752,1,0.995,0.9248,0.38983,0.21203,0.79443,0.000528272,0.000528272,0.000528272
140,609.717,0.4997,0.31387,0.84008,0.99774,1,0.995,0.92609,0.38092,0.20799,0.79365,0.000520021,0.000520021,0.000520021
141,612.796,0.48305,0.30954,0.84188,0.99757,1,0.995,0.93165,0.37396,0.2101,0.79388,0.000511769,0.000511769,0.000511769
142,616.002,0.49195,0.30618,0.84731,0.9977,1,0.995,0.92761,0.37184,0.20753,0.79428,0.000503517,0.000503517,0.000503517
143,619.127,0.49312,0.32693,0.84089,0.99775,1,0.995,0.92732,0.38778,0.21459,0.79552,0.000495266,0.000495266,0.000495266
144,622.574,0.47059,0.31433,0.84038,0.99783,1,0.995,0.93473,0.38509,0.21737,0.79501,0.000487014,0.000487014,0.000487014
145,625.745,0.50126,0.3268,0.84793,0.99774,1,0.995,0.93308,0.38273,0.20656,0.79386,0.000478762,0.000478762,0.000478762
146,628.913,0.4726,0.30424,0.83624,0.99788,1,0.995,0.92279,0.39337,0.21165,0.79793,0.000470511,0.000470511,0.000470511
147,632.039,0.46195,0.30824,0.83382,0.99772,1,0.995,0.91784,0.37484,0.21569,0.79493,0.000462259,0.000462259,0.000462259
148,635.226,0.47593,0.30854,0.84486,0.99766,1,0.995,0.91974,0.38319,0.22465,0.79411,0.000454007,0.000454007,0.000454007
149,638.42,0.52234,0.31604,0.85776,0.99768,1,0.995,0.92762,0.39353,0.21809,0.79743,0.000445756,0.000445756,0.000445756
150,641.728,0.47936,0.3137,0.83581,0.99781,1,0.995,0.92756,0.36479,0.19795,0.79053,0.000437504,0.000437504,0.000437504
151,644.805,0.50068,0.32048,0.8572,0.99771,1,0.995,0.93102,0.37295,0.20215,0.79093,0.000429253,0.000429253,0.000429253
152,647.983,0.48047,0.30378,0.83374,0.99772,1,0.995,0.93402,0.37987,0.20085,0.79295,0.000421001,0.000421001,0.000421001
153,651.022,0.47382,0.2975,0.83345,0.99792,1,0.995,0.92345,0.38849,0.20342,0.79495,0.000412749,0.000412749,0.000412749
154,654.109,0.49053,0.31633,0.85298,0.9975,1,0.995,0.92532,0.37292,0.20935,0.7919,0.000404498,0.000404498,0.000404498
155,657.145,0.4707,0.28636,0.82777,0.99738,1,0.995,0.93628,0.36355,0.20667,0.78978,0.000396246,0.000396246,0.000396246
156,660.175,0.46122,0.29009,0.83807,0.99728,1,0.995,0.94721,0.35968,0.19221,0.78871,0.000387994,0.000387994,0.000387994
157,663.278,0.48301,0.30219,0.84357,0.99729,1,0.995,0.94516,0.35697,0.19659,0.79052,0.000379743,0.000379743,0.000379743
